city,date,max_temp,min_temp,avg_temp,humidity,precipitation,year
Delhi,2018-02-07,33.6,12.0,22.8,61.7,37.5,2018
Mumbai,2018-02-07,32.3,17.7,25.0,49.0,30.3,2018
Bangalore,2018-02-07,26.8,15.3,21.0,93.9,10.8,2018
Chennai,2018-02-07,25.9,23.7,24.8,40.5,45.5,2018
Kolkata,2018-02-07,26.9,23.6,25.3,75.0,46.7,2018
Hyderabad,2018-02-07,42.8,21.5,32.2,85.5,16.2,2018
Pune,2018-02-07,36.4,12.3,24.3,94.1,44.2,2018
Ahmedabad,2018-02-07,40.5,23.2,31.9,68.6,0.3,2018
Delhi,2018-02-08,26.9,7.9,17.4,81.8,12.3,2018
Mumbai,2018-02-08,27.0,18.9,22.9,79.1,13.8,2018
Bangalore,2018-02-08,35.9,19.6,27.7,56.2,4.0,2018
Chennai,2018-02-08,40.9,7.1,24.0,79.0,34.3,2018
Kolkata,2018-02-08,26.1,23.6,24.8,63.6,31.8,2018
Hyderabad,2018-02-08,29.0,16.0,22.5,88.9,24.6,2018
Pune,2018-02-08,33.9,21.6,27.7,51.3,12.1,2018
Ahmedabad,2018-02-08,32.5,21.0,26.8,98.5,32.9,2018
Delhi,2018-02-09,25.1,6.3,15.7,55.6,5.8,2018
Mumbai,2018-02-09,35.0,24.3,29.7,74.9,45.5,2018
Bangalore,2018-02-09,40.5,11.9,26.2,90.9,17.4,2018
Chennai,2018-02-09,40.6,12.5,26.5,80.4,0.4,2018
Kolkata,2018-02-09,32.6,21.3,26.9,45.5,28.1,2018
Hyderabad,2018-02-09,30.7,9.5,20.1,75.3,20.8,2018
Pune,2018-02-09,33.4,17.8,25.6,92.1,35.2,2018
Ahmedabad,2018-02-09,27.9,15.5,21.7,68.7,1.6,2018
Delhi,2018-02-10,30.1,20.0,25.0,97.9,6.8,2018
Mumbai,2018-02-10,42.1,11.4,26.7,55.8,44.9,2018
Bangalore,2018-02-10,32.9,6.3,19.6,94.6,11.1,2018
Chennai,2018-02-10,30.1,15.6,22.9,40.5,10.8,2018
Kolkata,2018-02-10,33.9,15.8,24.9,62.6,2.7,2018
Hyderabad,2018-02-10,44.7,23.1,33.9,54.6,25.4,2018
Pune,2018-02-10,41.9,8.6,25.2,47.7,8.2,2018
Ahmedabad,2018-02-10,36.8,15.6,26.2,57.2,8.2,2018
Delhi,2018-02-11,32.2,21.0,26.6,69.9,40.8,2018
Mumbai,2018-02-11,41.5,19.6,30.6,57.5,4.0,2018
Bangalore,2018-02-11,35.4,23.9,29.6,65.8,1.0,2018
Chennai,2018-02-11,41.8,24.6,33.2,85.0,6.6,2018
Kolkata,2018-02-11,26.6,18.4,22.5,47.5,19.2,2018
Hyderabad,2018-02-11,43.8,14.5,29.1,61.6,49.8,2018
Pune,2018-02-11,29.3,17.7,23.5,91.8,12.6,2018
Ahmedabad,2018-02-11,36.7,24.9,30.8,73.6,4.6,2018
Delhi,2018-02-12,36.2,19.4,27.8,90.7,41.0,2018
Mumbai,2018-02-12,27.7,10.1,18.9,73.1,45.2,2018
Bangalore,2018-02-12,39.6,12.3,25.9,95.8,6.6,2018
Chennai,2018-02-12,35.9,21.1,28.5,53.6,28.3,2018
Kolkata,2018-02-12,34.6,17.7,26.1,87.4,35.5,2018
Hyderabad,2018-02-12,37.9,15.0,26.5,46.1,47.5,2018
Pune,2018-02-12,41.0,21.4,31.2,67.7,2.3,2018
Ahmedabad,2018-02-12,31.7,22.7,27.2,53.6,44.4,2018
Delhi,2018-02-13,27.1,23.3,25.2,45.9,40.5,2018
Mumbai,2018-02-13,32.6,5.6,19.1,41.5,19.0,2018
Bangalore,2018-02-13,35.8,23.7,29.7,85.3,40.5,2018
Chennai,2018-02-13,41.4,5.3,23.3,82.0,16.8,2018
Kolkata,2018-02-13,34.3,12.8,23.6,63.7,45.0,2018
Hyderabad,2018-02-13,35.9,10.1,23.0,71.7,20.0,2018
Pune,2018-02-13,37.8,23.0,30.4,64.4,47.7,2018
Ahmedabad,2018-02-13,38.8,14.5,26.6,78.5,13.3,2018
Delhi,2018-02-14,36.0,6.3,21.1,75.2,31.8,2018
Mumbai,2018-02-14,29.6,10.5,20.1,78.2,17.5,2018
Bangalore,2018-02-14,27.6,24.4,26.0,92.5,43.2,2018
Chennai,2018-02-14,40.8,23.8,32.3,48.9,28.1,2018
Kolkata,2018-02-14,39.4,8.9,24.1,85.1,42.6,2018
Hyderabad,2018-02-14,36.4,18.0,27.2,71.0,30.8,2018
Pune,2018-02-14,41.5,7.6,24.6,68.6,4.3,2018
Ahmedabad,2018-02-14,28.4,20.3,24.4,72.5,17.6,2018
Delhi,2018-02-15,33.9,22.2,28.0,62.9,9.5,2018
Mumbai,2018-02-15,27.5,17.9,22.7,72.0,48.2,2018
Bangalore,2018-02-15,25.2,22.2,23.7,92.4,38.9,2018
Chennai,2018-02-15,33.1,8.0,20.5,79.6,48.4,2018
Kolkata,2018-02-15,36.3,16.6,26.5,96.4,5.9,2018
Hyderabad,2018-02-15,42.6,13.0,27.8,74.0,30.7,2018
Pune,2018-02-15,31.8,12.7,22.3,66.2,47.9,2018
Ahmedabad,2018-02-15,26.3,22.9,24.6,42.5,39.3,2018
Delhi,2018-02-16,38.0,13.8,25.9,47.1,13.3,2018
Mumbai,2018-02-16,30.8,23.1,26.9,56.5,45.9,2018
Bangalore,2018-02-16,36.3,18.5,27.4,75.9,25.4,2018
Chennai,2018-02-16,29.5,13.7,21.6,99.8,16.1,2018
Kolkata,2018-02-16,28.3,8.5,18.4,78.1,10.2,2018
Hyderabad,2018-02-16,44.0,19.0,31.5,65.4,11.0,2018
Pune,2018-02-16,30.1,14.8,22.4,43.9,18.1,2018
Ahmedabad,2018-02-16,27.8,18.1,23.0,93.2,33.4,2018
Delhi,2018-02-17,34.4,7.4,20.9,81.0,5.0,2018
Mumbai,2018-02-17,40.2,22.9,31.5,62.4,30.0,2018
Bangalore,2018-02-17,25.4,21.9,23.7,61.5,29.7,2018
Chennai,2018-02-17,30.9,9.1,20.0,79.7,21.3,2018
Kolkata,2018-02-17,41.8,22.9,32.4,59.8,35.1,2018
Hyderabad,2018-02-17,39.8,14.8,27.3,48.0,1.8,2018
Pune,2018-02-17,28.3,10.9,19.6,95.7,30.8,2018
Ahmedabad,2018-02-17,26.4,10.7,18.5,65.4,6.6,2018
Delhi,2018-02-18,27.9,11.0,19.5,95.4,6.5,2018
Mumbai,2018-02-18,40.1,7.0,23.5,42.5,44.1,2018
Bangalore,2018-02-18,33.0,20.3,26.7,49.2,49.8,2018
Chennai,2018-02-18,34.4,21.4,27.9,46.4,39.8,2018
Kolkata,2018-02-18,35.0,22.8,28.9,44.6,44.7,2018
Hyderabad,2018-02-18,43.3,21.5,32.4,44.0,11.0,2018
Pune,2018-02-18,33.9,20.2,27.1,95.1,10.7,2018
Ahmedabad,2018-02-18,35.9,10.5,23.2,64.2,14.9,2018
Delhi,2018-02-19,27.1,23.7,25.4,85.7,38.2,2018
Mumbai,2018-02-19,31.4,16.9,24.2,85.1,36.9,2018
Bangalore,2018-02-19,38.2,9.4,23.8,98.0,48.8,2018
Chennai,2018-02-19,35.6,12.3,23.9,75.4,28.0,2018
Kolkata,2018-02-19,38.0,17.1,27.5,43.7,8.8,2018
Hyderabad,2018-02-19,33.4,20.4,26.9,50.5,26.0,2018
Pune,2018-02-19,39.3,10.8,25.1,79.4,30.2,2018
Ahmedabad,2018-02-19,36.6,8.6,22.6,54.4,5.0,2018
Delhi,2018-02-20,27.2,7.0,17.1,66.5,20.9,2018
Mumbai,2018-02-20,29.8,11.5,20.7,52.7,16.5,2018
Bangalore,2018-02-20,36.4,23.2,29.8,44.9,8.0,2018
Chennai,2018-02-20,37.9,6.1,22.0,62.4,6.2,2018
Kolkata,2018-02-20,33.1,18.5,25.8,70.6,18.3,2018
Hyderabad,2018-02-20,36.8,6.6,21.7,78.2,29.3,2018
Pune,2018-02-20,43.2,20.0,31.6,94.7,35.1,2018
Ahmedabad,2018-02-20,31.3,10.0,20.7,50.0,3.7,2018
Delhi,2018-02-21,34.0,12.4,23.2,98.8,34.1,2018
Mumbai,2018-02-21,34.4,19.9,27.1,99.4,45.8,2018
Bangalore,2018-02-21,31.4,24.0,27.7,47.3,43.2,2018
Chennai,2018-02-21,26.3,15.3,20.8,64.3,30.7,2018
Kolkata,2018-02-21,29.1,9.8,19.5,60.8,38.4,2018
Hyderabad,2018-02-21,29.2,11.5,20.3,41.8,16.5,2018
Pune,2018-02-21,26.9,5.5,16.2,90.9,33.2,2018
Ahmedabad,2018-02-21,28.0,23.9,25.9,97.2,33.5,2018
Delhi,2018-02-22,43.3,12.3,27.8,49.1,10.3,2018
Mumbai,2018-02-22,42.5,23.8,33.2,43.3,40.7,2018
Bangalore,2018-02-22,33.3,9.3,21.3,49.6,8.5,2018
Chennai,2018-02-22,26.8,14.9,20.9,78.5,20.6,2018
Kolkata,2018-02-22,44.9,6.1,25.5,59.3,20.6,2018
Hyderabad,2018-02-22,28.5,9.7,19.1,51.2,4.8,2018
Pune,2018-02-22,35.7,20.2,27.9,44.1,42.9,2018
Ahmedabad,2018-02-22,28.2,12.6,20.4,44.6,40.7,2018
Delhi,2018-02-23,28.4,23.2,25.8,81.4,39.3,2018
Mumbai,2018-02-23,36.3,8.0,22.2,65.0,40.3,2018
Bangalore,2018-02-23,35.7,8.6,22.1,94.3,24.4,2018
Chennai,2018-02-23,32.0,9.8,20.9,57.6,31.3,2018
Kolkata,2018-02-23,39.6,20.2,29.9,56.3,0.3,2018
Hyderabad,2018-02-23,25.1,21.9,23.5,80.3,35.5,2018
Pune,2018-02-23,42.9,10.0,26.5,92.2,26.9,2018
Ahmedabad,2018-02-23,26.0,20.1,23.1,72.6,4.4,2018
Delhi,2018-02-24,43.8,10.3,27.1,73.2,4.4,2018
Mumbai,2018-02-24,29.9,9.3,19.6,67.7,38.5,2018
Bangalore,2018-02-24,30.2,22.9,26.6,69.9,1.9,2018
Chennai,2018-02-24,28.4,8.1,18.3,70.3,6.9,2018
Kolkata,2018-02-24,30.6,9.7,20.2,98.6,29.0,2018
Hyderabad,2018-02-24,34.7,24.6,29.7,74.3,46.5,2018
Pune,2018-02-24,35.2,23.1,29.2,74.7,36.6,2018
Ahmedabad,2018-02-24,31.5,7.3,19.4,89.3,26.2,2018
Delhi,2018-02-25,26.6,7.3,17.0,67.8,33.7,2018
Mumbai,2018-02-25,39.5,7.9,23.7,98.9,2.0,2018
Bangalore,2018-02-25,27.3,21.9,24.6,93.1,20.1,2018
Chennai,2018-02-25,41.4,10.6,26.0,71.4,24.8,2018
Kolkata,2018-02-25,40.9,13.8,27.4,71.6,23.6,2018
Hyderabad,2018-02-25,41.2,9.9,25.5,49.4,27.0,2018
Pune,2018-02-25,36.5,7.2,21.8,82.1,28.1,2018
Ahmedabad,2018-02-25,25.4,21.9,23.6,40.5,11.5,2018
Delhi,2018-02-26,40.9,16.8,28.9,91.3,8.6,2018
Mumbai,2018-02-26,39.7,17.8,28.7,80.1,40.4,2018
Bangalore,2018-02-26,42.4,11.3,26.9,89.0,33.5,2018
Chennai,2018-02-26,28.4,9.2,18.8,77.3,27.0,2018
Kolkata,2018-02-26,33.9,8.9,21.4,81.4,37.9,2018
Hyderabad,2018-02-26,30.6,14.5,22.6,83.7,42.3,2018
Pune,2018-02-26,36.3,8.0,22.2,65.5,23.6,2018
Ahmedabad,2018-02-26,39.9,9.7,24.8,45.0,21.6,2018
Delhi,2018-02-27,29.0,7.5,18.3,47.9,22.9,2018
Mumbai,2018-02-27,43.4,7.8,25.6,50.3,29.5,2018
Bangalore,2018-02-27,36.4,5.0,20.7,98.3,9.9,2018
Chennai,2018-02-27,44.7,11.8,28.2,55.6,43.3,2018
Kolkata,2018-02-27,33.5,10.8,22.2,42.0,35.5,2018
Hyderabad,2018-02-27,38.8,15.4,27.1,45.2,11.9,2018
Pune,2018-02-27,31.2,8.0,19.6,73.0,1.7,2018
Ahmedabad,2018-02-27,30.5,20.7,25.6,46.6,41.7,2018
Delhi,2018-02-28,41.8,24.8,33.3,88.2,12.6,2018
Mumbai,2018-02-28,27.5,6.8,17.2,97.4,43.9,2018
Bangalore,2018-02-28,34.3,18.6,26.5,91.6,8.8,2018
Chennai,2018-02-28,38.9,8.7,23.8,46.6,4.8,2018
Kolkata,2018-02-28,36.4,23.0,29.7,94.6,34.4,2018
Hyderabad,2018-02-28,29.8,8.7,19.2,79.8,23.6,2018
Pune,2018-02-28,31.0,24.6,27.8,78.3,45.5,2018
Ahmedabad,2018-02-28,36.3,20.6,28.4,88.4,22.7,2018
Delhi,2018-03-01,25.4,17.9,21.7,61.8,1.5,2018
Mumbai,2018-03-01,25.7,14.2,19.9,48.9,37.8,2018
Bangalore,2018-03-01,27.0,17.3,22.1,63.7,33.6,2018
Chennai,2018-03-01,29.5,5.9,17.7,48.9,38.3,2018
Kolkata,2018-03-01,27.8,9.1,18.4,86.2,19.9,2018
Hyderabad,2018-03-01,33.1,6.7,19.9,98.9,9.5,2018
Pune,2018-03-01,31.8,16.1,23.9,88.7,31.0,2018
Ahmedabad,2018-03-01,44.7,22.5,33.6,84.1,4.8,2018
Delhi,2018-03-02,30.2,18.9,24.6,43.5,40.0,2018
Mumbai,2018-03-02,37.3,15.1,26.2,70.7,4.7,2018
Bangalore,2018-03-02,40.4,24.8,32.6,98.7,5.3,2018
Chennai,2018-03-02,37.1,13.1,25.1,59.4,46.4,2018
Kolkata,2018-03-02,30.8,23.5,27.1,99.5,40.0,2018
Hyderabad,2018-03-02,43.2,16.5,29.8,98.9,49.5,2018
Pune,2018-03-02,33.5,18.6,26.1,83.2,15.2,2018
Ahmedabad,2018-03-02,34.2,11.5,22.9,41.6,4.5,2018
Delhi,2018-03-03,25.6,15.8,20.7,72.6,39.2,2018
Mumbai,2018-03-03,42.3,14.1,28.2,98.3,41.9,2018
Bangalore,2018-03-03,31.8,11.8,21.8,84.2,17.5,2018
Chennai,2018-03-03,39.5,5.6,22.6,56.3,26.0,2018
Kolkata,2018-03-03,30.5,17.3,23.9,98.3,1.3,2018
Hyderabad,2018-03-03,39.7,13.2,26.5,72.5,41.8,2018
Pune,2018-03-03,43.3,14.5,28.9,56.3,48.9,2018
Ahmedabad,2018-03-03,43.4,11.6,27.5,77.9,22.6,2018
Delhi,2018-03-04,29.2,21.1,25.2,73.9,3.3,2018
Mumbai,2018-03-04,26.7,12.4,19.6,87.5,10.2,2018
Bangalore,2018-03-04,33.0,9.4,21.2,45.8,31.9,2018
Chennai,2018-03-04,40.5,23.0,31.8,52.7,33.5,2018
Kolkata,2018-03-04,43.1,14.6,28.8,62.9,27.0,2018
Hyderabad,2018-03-04,26.6,19.1,22.9,96.2,19.1,2018
Pune,2018-03-04,38.0,18.7,28.4,83.7,32.5,2018
Ahmedabad,2018-03-04,41.2,24.5,32.9,98.0,13.7,2018
Delhi,2018-03-05,25.4,20.5,22.9,97.2,24.7,2018
Mumbai,2018-03-05,31.6,7.0,19.3,83.3,35.5,2018
Bangalore,2018-03-05,30.2,20.1,25.2,66.0,9.9,2018
Chennai,2018-03-05,25.5,15.8,20.7,75.4,0.3,2018
Kolkata,2018-03-05,28.1,16.7,22.4,65.2,45.7,2018
Hyderabad,2018-03-05,31.2,19.3,25.3,82.0,36.9,2018
Pune,2018-03-05,26.8,20.8,23.8,79.9,13.5,2018
Ahmedabad,2018-03-05,43.4,9.8,26.6,79.6,26.8,2018
Delhi,2018-03-06,34.6,15.4,25.0,41.9,47.6,2018
Mumbai,2018-03-06,30.9,12.4,21.6,98.8,7.1,2018
Bangalore,2018-03-06,29.3,20.8,25.0,68.4,10.1,2018
Chennai,2018-03-06,27.1,12.7,19.9,76.7,14.9,2018
Kolkata,2018-03-06,27.4,8.7,18.1,54.3,0.9,2018
Hyderabad,2018-03-06,32.7,16.9,24.8,92.8,49.8,2018
Pune,2018-03-06,40.3,8.3,24.3,52.0,14.6,2018
Ahmedabad,2018-03-06,42.8,24.2,33.5,71.2,6.2,2018
Delhi,2018-03-07,32.4,13.1,22.7,56.6,4.9,2018
Mumbai,2018-03-07,25.3,10.4,17.8,85.9,15.1,2018
Bangalore,2018-03-07,28.3,23.2,25.7,56.7,39.2,2018
Chennai,2018-03-07,39.1,6.8,22.9,82.5,7.3,2018
Kolkata,2018-03-07,39.9,19.3,29.6,85.1,46.3,2018
Hyderabad,2018-03-07,38.9,7.5,23.2,78.1,18.5,2018
Pune,2018-03-07,34.5,9.1,21.8,94.3,6.4,2018
Ahmedabad,2018-03-07,43.6,10.2,26.9,42.9,23.5,2018
Delhi,2018-03-08,29.5,11.2,20.3,53.6,9.3,2018
Mumbai,2018-03-08,26.5,14.3,20.4,74.8,10.2,2018
Bangalore,2018-03-08,30.8,20.1,25.4,76.2,31.6,2018
Chennai,2018-03-08,41.8,14.6,28.2,87.4,40.3,2018
Kolkata,2018-03-08,37.4,14.5,25.9,78.1,20.8,2018
Hyderabad,2018-03-08,31.8,14.4,23.1,77.3,24.0,2018
Pune,2018-03-08,40.7,5.7,23.2,53.7,44.3,2018
Ahmedabad,2018-03-08,43.1,22.9,33.0,98.0,33.9,2018
Delhi,2018-03-09,27.6,7.7,17.7,91.7,17.7,2018
Mumbai,2018-03-09,38.9,9.1,24.0,96.7,30.6,2018
Bangalore,2018-03-09,38.0,12.1,25.0,62.1,8.9,2018
Chennai,2018-03-09,25.0,7.6,16.3,89.6,38.7,2018
Kolkata,2018-03-09,27.9,20.9,24.4,46.0,20.7,2018
Hyderabad,2018-03-09,42.6,21.9,32.3,54.9,14.8,2018
Pune,2018-03-09,44.8,13.2,29.0,44.9,47.8,2018
Ahmedabad,2018-03-09,28.1,14.2,21.1,48.8,1.6,2018
Delhi,2018-03-10,44.0,23.6,33.8,62.7,49.8,2018
Mumbai,2018-03-10,27.9,17.2,22.6,61.7,32.0,2018
Bangalore,2018-03-10,36.2,12.4,24.3,82.1,46.5,2018
Chennai,2018-03-10,30.8,6.3,18.5,80.5,5.4,2018
Kolkata,2018-03-10,42.8,22.7,32.7,54.1,34.0,2018
Hyderabad,2018-03-10,26.9,17.8,22.4,53.2,28.5,2018
Pune,2018-03-10,37.7,7.7,22.7,47.6,16.9,2018
Ahmedabad,2018-03-10,29.9,17.9,23.9,57.1,33.4,2018
Delhi,2018-03-11,43.4,11.0,27.2,70.2,38.3,2018
Mumbai,2018-03-11,44.7,12.2,28.4,92.6,35.6,2018
Bangalore,2018-03-11,41.4,19.9,30.6,49.2,49.5,2018
Chennai,2018-03-11,35.3,14.9,25.1,49.9,38.8,2018
Kolkata,2018-03-11,43.1,7.4,25.3,50.7,40.2,2018
Hyderabad,2018-03-11,33.4,14.7,24.1,65.0,19.8,2018
Pune,2018-03-11,36.8,15.1,26.0,83.2,0.8,2018
Ahmedabad,2018-03-11,27.3,24.3,25.8,85.1,12.0,2018
Delhi,2018-03-12,43.1,20.1,31.6,46.3,26.4,2018
Mumbai,2018-03-12,44.2,23.2,33.7,81.6,35.9,2018
Bangalore,2018-03-12,37.4,19.8,28.6,66.6,46.0,2018
Chennai,2018-03-12,32.0,10.2,21.1,53.3,0.0,2018
Kolkata,2018-03-12,29.5,22.8,26.2,51.3,13.4,2018
Hyderabad,2018-03-12,28.5,23.6,26.0,63.7,45.9,2018
Pune,2018-03-12,28.4,11.5,20.0,61.9,39.3,2018
Ahmedabad,2018-03-12,40.7,13.8,27.3,82.9,37.1,2018
Delhi,2018-03-13,26.7,22.7,24.7,50.6,2.5,2018
Mumbai,2018-03-13,41.0,9.8,25.4,87.6,7.0,2018
Bangalore,2018-03-13,34.7,8.9,21.8,91.5,12.9,2018
Chennai,2018-03-13,44.8,22.5,33.6,43.1,38.7,2018
Kolkata,2018-03-13,30.0,7.0,18.5,93.9,43.1,2018
Hyderabad,2018-03-13,39.7,24.4,32.1,45.3,6.5,2018
Pune,2018-03-13,25.2,6.5,15.9,57.2,32.9,2018
Ahmedabad,2018-03-13,43.3,18.1,30.7,78.8,26.5,2018
Delhi,2018-03-14,44.6,5.9,25.3,84.8,36.3,2018
Mumbai,2018-03-14,42.2,8.6,25.4,73.9,35.3,2018
Bangalore,2018-03-14,32.1,18.0,25.1,71.5,14.1,2018
Chennai,2018-03-14,31.3,9.4,20.4,81.4,11.6,2018
Kolkata,2018-03-14,37.6,10.6,24.1,67.2,38.0,2018
Hyderabad,2018-03-14,42.6,24.2,33.4,54.6,26.8,2018
Pune,2018-03-14,41.8,10.9,26.4,89.4,5.1,2018
Ahmedabad,2018-03-14,33.9,19.3,26.6,86.9,12.7,2018
Delhi,2018-03-15,32.1,14.0,23.0,63.9,47.9,2018
Mumbai,2018-03-15,26.8,6.7,16.7,77.3,34.3,2018
Bangalore,2018-03-15,31.3,15.0,23.2,53.1,40.6,2018
Chennai,2018-03-15,44.1,16.9,30.5,73.4,30.1,2018
Kolkata,2018-03-15,31.5,11.3,21.4,46.7,1.1,2018
Hyderabad,2018-03-15,28.5,6.8,17.6,47.2,44.2,2018
Pune,2018-03-15,34.5,7.3,20.9,96.2,3.6,2018
Ahmedabad,2018-03-15,38.3,24.1,31.2,57.5,47.7,2018
Delhi,2018-03-16,34.3,22.8,28.5,57.9,27.1,2018
Mumbai,2018-03-16,37.9,9.9,23.9,99.8,44.4,2018
Bangalore,2018-03-16,30.6,14.0,22.3,53.4,7.4,2018
Chennai,2018-03-16,33.7,9.6,21.7,49.3,10.6,2018
Kolkata,2018-03-16,27.1,23.6,25.3,70.8,23.3,2018
Hyderabad,2018-03-16,39.8,19.8,29.8,63.7,20.9,2018
Pune,2018-03-16,40.0,16.3,28.2,87.7,19.4,2018
Ahmedabad,2018-03-16,38.6,15.2,26.9,92.4,38.0,2018
Delhi,2018-03-17,25.4,22.7,24.0,43.0,27.0,2018
Mumbai,2018-03-17,26.0,7.8,16.9,95.1,45.6,2018
Bangalore,2018-03-17,41.6,15.7,28.7,95.2,29.8,2018
Chennai,2018-03-17,33.5,7.6,20.6,57.1,46.3,2018
Kolkata,2018-03-17,39.0,20.4,29.7,80.1,9.0,2018
Hyderabad,2018-03-17,38.7,7.5,23.1,70.1,10.3,2018
Pune,2018-03-17,37.0,15.1,26.1,69.9,30.5,2018
Ahmedabad,2018-03-17,44.2,12.3,28.2,81.8,29.5,2018
Delhi,2018-03-18,42.6,18.5,30.6,48.2,26.4,2018
Mumbai,2018-03-18,31.2,15.1,23.1,59.3,21.9,2018
Bangalore,2018-03-18,36.5,19.3,27.9,49.6,25.7,2018
Chennai,2018-03-18,37.4,20.2,28.8,50.0,38.1,2018
Kolkata,2018-03-18,37.7,23.6,30.6,46.9,16.4,2018
Hyderabad,2018-03-18,31.2,5.6,18.4,74.4,22.7,2018
Pune,2018-03-18,30.1,10.9,20.5,97.5,42.4,2018
Ahmedabad,2018-03-18,30.7,20.7,25.7,46.7,29.3,2018
Delhi,2018-03-19,29.6,18.5,24.0,43.3,1.9,2018
Mumbai,2018-03-19,38.4,16.8,27.6,56.2,36.0,2018
Bangalore,2018-03-19,42.2,17.0,29.6,84.8,46.2,2018
Chennai,2018-03-19,34.9,17.1,26.0,58.8,11.3,2018
Kolkata,2018-03-19,28.9,12.5,20.7,82.2,37.7,2018
Hyderabad,2018-03-19,37.3,17.9,27.6,49.7,28.9,2018
Pune,2018-03-19,27.8,8.7,18.2,77.7,44.4,2018
Ahmedabad,2018-03-19,28.9,6.7,17.8,82.6,10.9,2018
Delhi,2018-03-20,33.8,13.5,23.7,53.2,44.6,2018
Mumbai,2018-03-20,37.2,19.0,28.1,82.4,14.3,2018
Bangalore,2018-03-20,41.0,10.4,25.7,88.6,17.9,2018
Chennai,2018-03-20,43.0,6.8,24.9,47.7,44.0,2018
Kolkata,2018-03-20,29.2,15.4,22.3,62.0,27.8,2018
Hyderabad,2018-03-20,31.5,17.1,24.3,82.2,39.2,2018
Pune,2018-03-20,27.8,24.9,26.4,56.2,10.6,2018
Ahmedabad,2018-03-20,32.7,23.1,27.9,83.7,2.7,2018
Delhi,2018-03-21,26.8,24.2,25.5,62.1,16.4,2018
Mumbai,2018-03-21,37.6,7.6,22.6,84.8,7.6,2018
Bangalore,2018-03-21,27.8,21.7,24.7,61.5,10.8,2018
Chennai,2018-03-21,42.2,10.1,26.2,48.7,47.4,2018
Kolkata,2018-03-21,38.2,22.6,30.4,59.3,29.1,2018
Hyderabad,2018-03-21,32.2,24.8,28.5,90.1,36.9,2018
Pune,2018-03-21,43.8,7.0,25.4,49.1,20.9,2018
Ahmedabad,2018-03-21,32.9,5.3,19.1,54.8,24.6,2018
Delhi,2018-03-22,29.6,13.7,21.6,60.2,18.5,2018
Mumbai,2018-03-22,29.8,15.2,22.5,50.4,18.1,2018
Bangalore,2018-03-22,30.7,17.7,24.2,85.6,3.8,2018
Chennai,2018-03-22,34.5,20.9,27.7,88.5,27.6,2018
Kolkata,2018-03-22,43.3,17.4,30.3,62.3,9.2,2018
Hyderabad,2018-03-22,25.3,15.4,20.4,74.4,15.3,2018
Pune,2018-03-22,41.3,6.4,23.8,55.9,5.3,2018
Ahmedabad,2018-03-22,30.6,16.1,23.4,41.0,5.5,2018
Delhi,2018-03-23,42.7,16.0,29.4,62.1,15.3,2018
Mumbai,2018-03-23,34.8,16.5,25.7,58.5,39.4,2018
Bangalore,2018-03-23,25.8,5.0,15.4,80.3,41.5,2018
Chennai,2018-03-23,31.4,9.7,20.5,86.3,6.9,2018
Kolkata,2018-03-23,41.1,12.1,26.6,44.5,46.8,2018
Hyderabad,2018-03-23,44.2,5.8,25.0,53.6,45.5,2018
Pune,2018-03-23,35.5,10.1,22.8,71.8,21.1,2018
Ahmedabad,2018-03-23,27.4,19.8,23.6,77.4,11.5,2018
Delhi,2018-03-24,43.1,12.1,27.6,88.4,33.7,2018
Mumbai,2018-03-24,30.2,20.5,25.4,95.0,7.1,2018
Bangalore,2018-03-24,31.3,17.3,24.3,76.7,22.9,2018
Chennai,2018-03-24,34.3,24.0,29.1,41.3,32.7,2018
Kolkata,2018-03-24,33.2,8.5,20.9,80.5,12.4,2018
Hyderabad,2018-03-24,43.6,6.5,25.0,93.8,7.8,2018
Pune,2018-03-24,39.7,13.4,26.5,73.9,35.7,2018
Ahmedabad,2018-03-24,40.2,19.1,29.7,45.6,17.4,2018
Delhi,2018-03-25,26.4,17.2,21.8,67.1,29.9,2018
Mumbai,2018-03-25,25.9,24.0,25.0,75.5,24.7,2018
Bangalore,2018-03-25,41.7,24.3,33.0,89.9,34.5,2018
Chennai,2018-03-25,30.0,6.6,18.3,81.3,12.4,2018
Kolkata,2018-03-25,43.0,20.3,31.7,65.2,19.5,2018
Hyderabad,2018-03-25,38.4,6.7,22.5,91.0,2.3,2018
Pune,2018-03-25,39.7,25.0,32.3,66.4,32.8,2018
Ahmedabad,2018-03-25,43.3,11.7,27.5,47.3,5.7,2018
Delhi,2018-03-26,38.5,16.5,27.5,58.4,36.1,2018
Mumbai,2018-03-26,34.8,12.3,23.6,88.5,41.5,2018
Bangalore,2018-03-26,30.7,8.8,19.8,47.4,33.8,2018
Chennai,2018-03-26,25.3,19.8,22.5,54.4,17.8,2018
Kolkata,2018-03-26,44.7,16.4,30.5,86.1,15.0,2018
Hyderabad,2018-03-26,44.7,10.6,27.7,58.6,41.9,2018
Pune,2018-03-26,33.6,12.2,22.9,50.9,5.0,2018
Ahmedabad,2018-03-26,40.5,7.7,24.1,81.2,30.4,2018
Delhi,2018-03-27,38.1,12.1,25.1,83.3,8.2,2018
Mumbai,2018-03-27,35.2,6.9,21.1,73.3,26.0,2018
Bangalore,2018-03-27,32.6,6.7,19.6,73.8,48.0,2018
Chennai,2018-03-27,32.5,5.9,19.2,96.4,23.7,2018
Kolkata,2018-03-27,26.6,21.0,23.8,92.8,1.6,2018
